"","title","url","imdbRating","ratingCount","duration","year","type","nrOfWins","nrOfNominations","nrOfPhotos","nrOfNewsArticles","nrOfUserReviews","nrOfGenre","Action","Adult","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","FilmNoir","GameShow","History","Horror","Music","Musical","Mystery","News","RealityTV","Romance","SciFi","Short","Sport","TalkShow","Thriller","War","Western","Recommendation"
"3728","Adaption.","http://www.imdb.com/title/tt0268126/",7.8,"118129","6840",2002,"video.movie","53","51","37","133",694,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3730","Jimmy Neutron: Der mutige Erfinder","http://www.imdb.com/title/tt0268397/",6,"18362","4920",2001,"video.movie","0","5","27","19",114,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3738","Kiss of the Dragon","http://www.imdb.com/title/tt0271027/",6.6,"46069","5880",2001,"video.movie","0","0","105","47",244,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3741","Die letzte Festung","http://www.imdb.com/title/tt0272020/",6.9,"47377","7860",2001,"video.movie","1","3","47","67",273,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3742","Narc","http://www.imdb.com/title/tt0272207/",7.3,"30228","6300",2002,"video.movie","1","8","41","378",204,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"3744","Aashiq","http://www.imdb.com/title/tt0273406/",3.8,"195","9600",2001,"video.movie","0","0","0","0",2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"3746","Mongoland","http://www.imdb.com/title/tt0273833/",6.9,"1034","5040",2001,"video.movie","1","1","0","0",10,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"3747","Poolhall Junkies","http://www.imdb.com/title/tt0273982/",7,"7752","5940",2002,"video.movie","0","0","37","13",110,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"3748","Sur mes lèvres","http://www.imdb.com/title/tt0274117/",7.4,"9036","6900",2001,"video.movie","7","12","14","48",62,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3749","Johnny English","http://www.imdb.com/title/tt0274166/",6,"91609","5280",2003,"video.movie","0","0","67","310",280,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3754","Musa - Der Krieger","http://www.imdb.com/title/tt0275083/",7.3,"9338","9480",2001,"video.movie","2","1","3","12",95,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3756","Dogtown and Z-Boys","http://www.imdb.com/title/tt0275309/",7.7,"8382","5460",2001,"video.movie","7","5","10","54",85,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Good"
"3757","La mala educación","http://www.imdb.com/title/tt0275491/",7.5,"37262","6360",2004,"video.movie","12","32","46","180",160,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"3759","Captured on Film: The True Story of Marion Davies","http://www.imdb.com/title/tt0276585/",6.8,"157","3420",2001,"video.movie","0","0","0","0",7,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3760","Below","http://www.imdb.com/title/tt0276816/",6.2,"15021","6300",2002,"video.movie","0","0","21","0",148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"3761","Blueberry und der Fluch der Dämonen","http://www.imdb.com/title/tt0276830/",5.2,"8447","7440",2004,"video.movie","1","0","2","29",119,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Average"
"3763","The Scorpion King","http://www.imdb.com/title/tt0277296/",5.5,"77167","5520",2002,"video.movie","2","3","77","430",427,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3764","Conspiracy Theory: Did We Land on the Moon?","http://www.imdb.com/title/tt0277642/",5.8,"573","2700",2001,"video.movie","0","0","0","0",37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3765","Genug!","http://www.imdb.com/title/tt0278435/",5.5,"23926","6900",2002,"video.movie","0","0","16","121",231,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3766","Hotel","http://www.imdb.com/title/tt0278487/",4.4,"1696","5580",2001,"video.movie","0","0","3","0",76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"3768","Stanley Kubrick - Ein Leben für den Film","http://www.imdb.com/title/tt0278736/",8,"6993","8520",2001,"video.movie","1","2","2","20",32,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"3769","Hollywood Ending","http://www.imdb.com/title/tt0278823/",6.6,"17615","6720",2002,"video.movie","0","0","60","187",144,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"3770","Gods and Generals","http://www.imdb.com/title/tt0279111/",6.3,"11704","13140",2003,"video.movie","1","2","55","51",491,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Average"
"3771","The Real Thing","http://www.imdb.com/title/tt0279362/",5,"50","5820",2002,"video.movie","0","0","0","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"3773","O kalyteros mou filos","http://www.imdb.com/title/tt0279895/",5.5,"498","6240",2001,"video.movie","0","0","0","0",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3774","Neue Abenteuer in Nimmerland","http://www.imdb.com/title/tt0280030/",5.8,"9938","4320",2002,"video.movie","0","0","9","13",76,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3775","Bad Company","http://www.imdb.com/title/tt0280486/",5.6,"34960","6960",2002,"video.movie","0","0","42","15",186,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3776","Femme Fatale","http://www.imdb.com/title/tt0280665/",6.3,"25148","6840",2002,"video.movie","1","1","45","16",225,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"3777","Gosford Park","http://www.imdb.com/title/tt0280707/",7.3,"56797","8220",2001,"video.movie","34","51","45","574",634,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"3781","Iris","http://www.imdb.com/title/tt0280778/",7.1,"12986","5460",2001,"video.movie","13","23","38","157",134,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3782","Sladke sanje","http://www.imdb.com/title/tt0281202/",7.3,"115","6600",2001,"video.movie","6","1","0","0",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3783","Nur mit Dir","http://www.imdb.com/title/tt0281358/",7.4,"119019","6060",2002,"video.movie","4","2","31","266",945,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3785","Cinemania","http://www.imdb.com/title/tt0281724/",7.1,"1799","4980",2002,"video.movie","1","1","4","11",24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3787","Das Dschungelbuch 2","http://www.imdb.com/title/tt0283426/",5.3,"8562","4320",2003,"video.movie","1","9","38","27",53,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3789","8 Frauen","http://www.imdb.com/title/tt0283832/",7.1,"20355","6660",2002,"video.movie","10","25","30","7",158,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3790","Barcelona für ein Jahr","http://www.imdb.com/title/tt0283900/",7.3,"28588","7320",2002,"video.movie","8","9","16","44",142,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3792","Ball & Chain - Zwei Nieten und sechs Richtige","http://www.imdb.com/title/tt0283957/",5.9,"3240","6420",2002,"video.movie","0","0","4","0",15,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3794","Ich habe den englischen König bedient","http://www.imdb.com/title/tt0284363/",7.4,"5267","7200",2006,"video.movie","8","8","4","3",27,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3795","Showtime","http://www.imdb.com/title/tt0284490/",5.5,"44614","5700",2002,"video.movie","1","4","67","10",162,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3796","Julius Caesar","http://www.imdb.com/title/tt0284741/",6.8,"1792","14400",2002,"video.movie","1","2","2","22",49,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3801","Atanarjuat","http://www.imdb.com/title/tt0285441/",7.5,"5108","10320",2001,"video.movie","22","11","7","10",106,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3802","Dreamcatcher","http://www.imdb.com/title/tt0285531/",5.5,"63669","8160",2003,"video.movie","2","2","61","113",646,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3803","Irgendwann in Mexico","http://www.imdb.com/title/tt0285823/",6.4,"106653","6120",2003,"video.movie","3","4","75","214",466,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3806","Kick It Like Beckham","http://www.imdb.com/title/tt0286499/",6.7,"73800","6720",2002,"video.movie","17","18","39","449",427,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"3808","Hulk","http://www.imdb.com/title/tt0286716/",5.7,"163735","8280",2003,"video.movie","2","8","166","2164",1433,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3810","Spy Kids 2: Die Rückkehr der Superspione","http://www.imdb.com/title/tt0287717/",5,"33988","6000",2002,"video.movie","3","3","30","23",103,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3811","Daredevil","http://www.imdb.com/title/tt0287978/",5.4,"134495","6180",2003,"video.movie","4","17","164","1594",1002,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3812","Tangy Guacamole","http://www.imdb.com/title/tt0288244/",1.5,"362","5340",2003,"video.movie","0","0","30","0",9,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poor"
"3813","Eine ganz private Affäre","http://www.imdb.com/title/tt0288276/",6.4,"617","6420",2002,"video.movie","0","0","2","0",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Average"
"3816","Der Ärger mit Harry geht weiter","http://www.imdb.com/title/tt0288851/",6.6,"117","1920",2001,"video.movie","0","0","0","0",4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Average"
"3819","Reine Nervensache 2","http://www.imdb.com/title/tt0289848/",5.8,"57214","5760",2002,"video.movie","0","0","42","81",136,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3820","Das Leben des David Gale","http://www.imdb.com/title/tt0289992/",7.5,"70689","7800",2003,"video.movie","0","0","54","31",407,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"3821","Scooby-Doo und die Cyber-Jagd","http://www.imdb.com/title/tt0290057/",6.8,"1587","4500",2001,"video.movie","0","0","5","0",16,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3822","The Tuxedo - Gefahr im Anzug","http://www.imdb.com/title/tt0290095/",5.2,"48191","5880",2002,"video.movie","2","1","83","48",201,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3824","Max","http://www.imdb.com/title/tt0290210/",6.6,"5692","6360",2002,"video.movie","2","5","56","80",83,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Average"
"3825","Voll frontal","http://www.imdb.com/title/tt0290212/",4.8,"8142","6060",2002,"video.movie","0","0","19","138",167,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Fair"
"3826","Irreversibel","http://www.imdb.com/title/tt0290673/",7.4,"66372","5820",2002,"video.movie","4","5","30","228",637,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"3827","Cinderella 2 - Träume werden wahr","http://www.imdb.com/title/tt0291082/",4.8,"4616","4380",2002,"video.movie","0","0","7","10",29,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"3828","Der Sohn","http://www.imdb.com/title/tt0291172/",7.6,"5511","6180",2002,"video.movie","9","8","2","2",70,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Good"
"3829","Sennen joyû","http://www.imdb.com/title/tt0291350/",7.9,"10319","5220",2001,"video.movie","4","8","19","30",50,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3830","Nayak: The Real Hero","http://www.imdb.com/title/tt0291376/",7.7,"3078","11220",2001,"video.movie","0","0","0","0",11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3831","Wave Twisters","http://www.imdb.com/title/tt0291559/",7.6,"433","2760",2001,"video.movie","1","0","2","0",8,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3835","Das Phantom der Oper","http://www.imdb.com/title/tt0293508/",7.4,"78932","8580",2004,"video.movie","6","27","57","410",2017,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3836","Rush Hour 3","http://www.imdb.com/title/tt0293564/",6.1,"93098","5460",2007,"video.movie","0","0","68","267",220,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3840","Jenseits aller Grenzen","http://www.imdb.com/title/tt0294357/",6.4,"19012","7620",2003,"video.movie","0","0","32","45",155,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"3842","Ichi the Killer","http://www.imdb.com/title/tt0296042/",7.2,"35280","7740",2001,"video.movie","7","2","11","5",263,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3843","Ein Tag mit meinem Bruder","http://www.imdb.com/title/tt0296251/",7.9,"2309","6720",2002,"video.movie","1","0","0","0",95,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3844","Riddick - Chroniken eines Kriegers","http://www.imdb.com/title/tt0296572/",6.7,"150352","7140",2004,"video.movie","0","0","109","945",660,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3848","Dem Himmel so fern","http://www.imdb.com/title/tt0297884/",7.4,"31390","6420",2002,"video.movie","93","37","78","401",371,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3850","Drive-in Movie Memories","http://www.imdb.com/title/tt0298309/",7.8,"129","3420",2001,"video.movie","2","0","0","0",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3851","Jonah: A VeggieTales Movie","http://www.imdb.com/title/tt0298388/",6.6,"2726","4920",2002,"video.movie","0","0","20","9",78,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3852","Cherish","http://www.imdb.com/title/tt0298798/",6.8,"2188","5940",2002,"video.movie","0","0","40","11",42,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3853","In America","http://www.imdb.com/title/tt0298845/",7.8,"33220","6300",2002,"video.movie","22","33","26","45",267,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3855","Chicago","http://www.imdb.com/title/tt0299658/",7.2,"139341","6780",2002,"video.movie","42","57","99","197",998,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3856","Shanghai Knights","http://www.imdb.com/title/tt0300471/",6.2,"62305","6840",2003,"video.movie","0","0","73","85",188,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3857","Timeline - Bald wirst du Geschichte sein","http://www.imdb.com/title/tt0300556/",5.6,"46322","6960",2003,"video.movie","0","0","34","91",441,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3860","Nomaden der Lüfte","http://www.imdb.com/title/tt0301727/",8,"9421","5880",2001,"video.movie","5","12","21","45",152,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"3861","Old School - Wir lassen absolut nichts anbrennen","http://www.imdb.com/title/tt0302886/",7.2,"159548","5460",2003,"video.movie","0","0","52","682",400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3862","May","http://www.imdb.com/title/tt0303361/",6.8,"21949","5580",2002,"video.movie","11","4","11","0",264,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3864","Bollywood/Hollywood","http://www.imdb.com/title/tt0303785/",6.1,"2090","6300",2002,"video.movie","3","8","12","0",56,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Average"
"3866","Santa Clause 2 - Eine noch schönere Bescherung","http://www.imdb.com/title/tt0304669/",5.5,"25384","6240",2002,"video.movie","1","3","96","79",108,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3868","Solaris","http://www.imdb.com/title/tt0307479/",6.2,"59036","5940",2002,"video.movie","2","8","82","266",703,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Average"
"3869","Honogurai mizu no soko kara","http://www.imdb.com/title/tt0308379/",6.7,"20641","6060",2002,"video.movie","6","1","5","8",155,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Average"
"3870","Der menschliche Makel","http://www.imdb.com/title/tt0308383/",6.3,"22239","6360",2003,"video.movie","3","4","93","86",210,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Average"
"3871","Verloren in La Mancha","http://www.imdb.com/title/tt0308514/",7.4,"8201","5580",2002,"video.movie","2","9","32","175",64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3874","Die Träumer","http://www.imdb.com/title/tt0309987/",7.2,"59044","6900",2003,"video.movie","0","0","41","117",241,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Good"
"3875","Ruby & Quentin - Der Killer und die Klette","http://www.imdb.com/title/tt0310203/",7.1,"17638","5100",2003,"video.movie","0","0","4","2",37,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3876","A Mighty Wind","http://www.imdb.com/title/tt0310281/",7.3,"20180","5460",2003,"video.movie","13","12","34","177",267,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3879","Die Liga der außergewöhnlichen Gentlemen","http://www.imdb.com/title/tt0311429/",5.8,"108815","6600",2003,"video.movie","0","0","45","325",773,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3883","Ein Kater macht Theater","http://www.imdb.com/title/tt0312528/",3.7,"29027","4920",2003,"video.movie","3","13","103","166",435,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fair"
"3884","Suicide Circle","http://www.imdb.com/title/tt0312843/",6.7,"12088","5940",2001,"video.movie","2","1","14","151",142,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3885","Mysteries of Love","http://www.imdb.com/title/tt0312988/",7,"143","4080",2002,"video.movie","0","0","0","0",7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3886","Phenomenon II - Ein wunderbares Genie","http://www.imdb.com/title/tt0313116/",5.1,"415","4920",2003,"video.movie","0","0","0","0",10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3888","Sweet Sixteen","http://www.imdb.com/title/tt0313670/",7.5,"8924","6360",2002,"video.movie","9","16","13","153",74,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3890","Filantropica","http://www.imdb.com/title/tt0314067/",8.6,"8322","6600",2002,"video.movie","4","0","0","0",27,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Excellent"
"3893","Tränen der Sonne","http://www.imdb.com/title/tt0314353/",6.6,"75456","7260",2003,"video.movie","0","0","53","988",387,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Average"
"3895","New York at the Movies","http://www.imdb.com/title/tt0314433/",6.8,"88","5400",2002,"video.movie","0","0","0","0",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3896","Bruce Allmächtig","http://www.imdb.com/title/tt0315327/",6.7,"218917","6060",2003,"video.movie","7","7","49","489",590,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3897","21 Gramm","http://www.imdb.com/title/tt0315733/",7.8,"153983","7440",2003,"video.movie","28","36","42","49",540,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Good"
"3900","Haus aus Sand und Nebel","http://www.imdb.com/title/tt0315983/",7.6,"50394","7560",2003,"video.movie","10","19","32","207",456,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3902","Open Range - Weites Land","http://www.imdb.com/title/tt0316356/",7.5,"45587","8340",2003,"video.movie","1","4","36","134",479,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Good"
"3904","Spider-Man 2","http://www.imdb.com/title/tt0316654/",7.4,"276838","7620",2004,"video.movie","17","39","185","2069",1273,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good"
"3905","Winn-Dixie - Mein zotteliger Freund","http://www.imdb.com/title/tt0317132/",6.3,"6907","6360",2005,"video.movie","0","0","21","39",85,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3909","Der König der Löwen 3: Hakuna Matata","http://www.imdb.com/title/tt0318403/",6.6,"17648","4620",2004,"video.movie","6","10","18","21",58,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3911","Resident Evil: Apocalypse","http://www.imdb.com/title/tt0318627/",6.1,"123322","5640",2004,"video.movie","2","3","59","288",666,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3912","Sahara - Abenteuer in der Wüste","http://www.imdb.com/title/tt0318649/",6,"64660","7440",2005,"video.movie","2","4","115","482",449,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Average"
"3913","The Day After Tomorrow","http://www.imdb.com/title/tt0319262/",6.4,"248119","7440",2004,"video.movie","4","8","95","995",1124,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Average"
"3916","The Rising of the Moon","http://www.imdb.com/title/tt0320370/",6.3,"13","360",2002,"video.movie","0","0","0","0",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Average"
